canonical_match_id,golgg_match_id,team_a_name,team_b_name,winner_side,start_time_normalized,status,market_open_p_a_novig,market_open_p_a_raw,market_open_avg_margin,market_open_books,market_mid_p_a_novig,market_mid_p_a_raw,market_mid_avg_margin,market_mid_books,market_close_p_a_novig,market_close_p_a_raw,market_close_avg_margin,market_close_books,date,team1_id,team2_id,team1_name,team2_name,best_of,n_games,y_team1,exp039_original_prob_team1,exp039_swapped_prob_team1,exp039_symmetric_prob_team1,exp039_calibrated_prob_team1,y_team_a,canonical_a_is_golgg_team1,exp039_prob_team_a
4,78827,Natus Vincere,Karmine Corp,team_b,2026-05-30T15:00:00+00:00,finished,0.26188833705070397,0.28245899447316813,0.07826772150728889,4.0,0.2605289598561375,0.28098482197533026,0.0783314427102384,4.0,0.2571751446805378,0.27717326165377487,0.07762008080138144,4.0,2026-05-30,2901,2899,Natus Vincere,Karmine Corp,5,4,0,0.310309102381354,0.7390275761063424,0.2856407631375058,0.27901672046658965,0,True,0.27901672046658965
66,79087,Solary,Galions,team_a,2026-06-03T16:00:00+00:00,finished,0.7216969336484308,0.7843742309585332,0.08687381470811702,6.0,0.7190883914226808,0.7803678207021228,0.08522268805699036,6.0,0.6214778977630111,0.6755070323148417,0.08645957722238758,6.0,2026-06-03,2917,2918,Galions,Solary,5,4,0,0.34195762866164353,0.7193385531807344,0.31130953774045456,0.3075219258603748,1,False,0.6924780741396253
6,78832,GIANTX,Vitality,team_a,2026-05-31T15:00:00+00:00,finished,0.370997848224623,0.4014451252238162,0.0819632095217223,7.0,0.3668682482535252,0.3962603117597204,0.08020028795321767,7.0,0.32721299804733256,0.3540164726580759,0.08181967123219154,7.0,2026-05-31,2905,2898,Team Vitality,GIANTX,5,3,0,0.6180357776506016,0.4262381726061046,0.5958988025222485,0.6259720313990509,1,False,0.3740279686009491
23,78847,Liquid,Shopify Rebellion,team_a,2026-05-31T20:00:00+00:00,finished,0.8353432285823618,0.9065877865714956,0.08540300204890483,6.0,0.8372305691016204,0.9066358894957048,0.08294294062284435,6.0,0.8527627725184607,0.9246976831074689,0.08444931292275903,6.0,2026-05-31,2956,2813,Shopify Rebellion,Team Liquid,5,3,0,0.22571127762036886,0.8170655863776677,0.20432284562135059,0.19058281840048524,1,False,0.8094171815995148
42,79065,Karmine Corp Blue,Galions,team_b,2026-05-29T16:00:00+00:00,finished,0.24661351226821868,0.26781802294097373,0.08601495904256623,4.0,0.2476919870032034,0.2688602063602063,0.08531050795999656,4.0,0.24483212700428394,0.26530401859349223,0.0833934494878012,4.0,2026-05-29,2907,2917,Karmine Corp Blue,Galions,5,3,0,0.2737649872093535,0.7671211160686717,0.2533219355703409,0.24347538109648398,0,True,0.24347538109648398
130108,79947,Blue Otter,CCG,team_b,2026-07-17T21:00:00+00:00,finished,0.3477439618277608,0.37807278712730485,0.08689279097906916,4.0,0.354811733902037,0.38549166086853914,0.0860271744152652,4.0,0.3669989858755682,0.3986970228817336,0.08618526562500856,4.0,2026-07-17,3047,3046,CCG Esports,Blue Otter,3,2,1,0.6619047057020928,0.4229869956729119,0.6194588550145904,0.6515556580756885,0,False,0.3484443419243115
130109,79944,Maryville University,Dorado,team_b,2026-07-17T00:00:00+00:00,finished,0.7020054087545825,0.7620627023612098,0.08574258210516272,3.0,0.7138059730280996,0.7754134471691723,0.0864216111185127,3.0,0.7762896226107534,0.8427901074959898,0.08583794898012975,3.0,2026-07-16,3050,3051,Dorado Gaming,Maryville University,3,3,1,0.11570922962363443,0.9193004514490069,0.0982043890873138,0.08250716372215462,0,False,0.9174928362778454
130110,79941,Conviction,Cupid Esports,team_b,2026-07-16T21:00:00+00:00,finished,0.664446144365823,0.7211870255348517,0.08544640150830851,3.0,0.6590141661172051,0.7142857142857143,0.08393641981428246,3.0,0.6808240642007847,0.7390860403827605,0.08562358194976356,3.0,2026-07-16,3100,3049,Cupid Esports,Conviction,3,2,1,0.24682573118860324,0.7994697326389427,0.22367799927483026,0.21131033310376918,0,False,0.7886896668962309
141366,80126,Estral E-Sports,Team Solid,team_a,2026-07-22T21:00:00+00:00,finished,0.8616779702070971,0.9347442680776012,0.08493368106496257,3.0,0.8564896615552892,0.929081112567351,0.08492343680400571,3.0,0.8668729916265822,0.9435657800143781,0.08860157210899373,3.0,2026-07-22,3061,3064,Team Solid,Estral Esports,1,1,0,0.11075736789792916,0.9185573825455888,0.09609999267617017,0.08049206288564874,1,False,0.9195079371143513
130111,79927,G2 Esports,AG.AL,team_b,2026-07-16T10:10:00+00:00,finished,0.42348927875243664,0.4576874738165061,0.08074648002768625,2.0,0.4094927240582075,0.4418650019508389,0.07904032662616356,2.0,0.40078932493540054,0.4329328860318234,0.08018885586843838,2.0,2026-07-16,2848,2897,Anyone s Legend,G2 Esports,1,1,1,0.3342152830108044,0.7207496940586664,0.306732794476069,0.3024242578442077,0,False,0.6975757421557923
63369,79504,Eintracht Spandau,Galions,team_b,2026-06-14T15:00:00+00:00,finished,0.3902484238232888,0.4235551862204427,0.08499666650241482,3.0,0.29035726379597854,0.3155762163520432,0.08691606836049977,3.0,0.21593704863416577,0.23408378349445544,0.08395581980716986,3.0,2026-06-14,2917,2968,Galions,Eintracht Spandau,5,3,1,0.7131397209379955,0.3318466046435427,0.6906465581472264,0.7271728965635936,0,False,0.27282710343640637
127552,79851,Myth Esports,Once Upon A Team,team_a,2026-07-16T18:00:00+00:00,finished,0.718954248366013,0.7751937984496123,0.07822410147991543,1.0,0.6375000000000001,0.6896551724137931,0.08181203515889113,1.0,0.6618357487922706,0.7142857142857143,0.07924921793534923,1.0,2026-07-16,2844,2843,Once Upon A Team,Myth Esports,3,3,0,0.29136576488270144,0.8048832662462919,0.24324124931820476,0.23248557202475412,1,False,0.7675144279752459
141368,80128,7Rex Team,Ei Nerd eSports,team_a,2026-07-22T23:00:00+00:00,finished,0.5044824115668801,0.5486842774978368,0.08769621547350533,3.0,0.4578709441148466,0.4969567469567469,0.08528776885148592,3.0,0.37634499886222184,0.40858979989414773,0.08530051361304225,3.0,2026-07-22,3055,3056,7REX,Ei Nerd Esports,1,1,1,0.3452458446224215,0.7068952568089877,0.31917529390671695,0.3162966779853724,1,True,0.3162966779853724
132010,79574,T1,Team Liquid,team_a,2026-07-01T08:00:00+00:00,finished,0.09505385759653945,0.10310077935942423,0.08355576374992497,3.0,0.09802512196435555,0.10637766938430165,0.08359703609538742,3.0,0.09873471497937991,0.10718887614516516,0.08440824285625093,3.0,2026-07-01,2809,2813,T1,Team Liquid,5,1,1,0.8338522907305365,0.2060768522713202,0.8138877192296081,0.8500129010857727,1,True,0.8500129010857727
