alpha,T,auc,brier,log_loss,accuracy,n_bets,roi,profit,win_rate
0.65,1.2,0.7617346232544882,0.20054366087043618,0.5870936018186091,0.6846689895470384,350,0.41640000000000005,145.74,0.38
0.65,1.3,0.7617346232544882,0.20192377731239505,0.5907569932671646,0.6846689895470384,391,0.3673657289002557,143.64,0.3631713554987212
0.65,1.5,0.7617346232544882,0.2048123650449406,0.5980069311027719,0.6846689895470384,461,0.29065075921908895,133.99,0.3470715835140998
0.65,1.7,0.7617346232544882,0.20764507157269466,0.6047618356293799,0.6846689895470384,503,0.25041749502982114,125.96000000000002,0.3399602385685885
0.65,2.0,0.7617346232544882,0.21154305850198923,0.6136791592330249,0.6846689895470384,541,0.21968576709796672,118.85,0.33826247689463956
0.65,2.5,0.7617346232544882,0.21694602689129294,0.6255484152703947,0.6846689895470384,568,0.2009154929577465,114.12,0.3380281690140845
0.65,3.0,0.7617346232544882,0.22116501705153954,0.6345409717960275,0.6846689895470384,584,0.1875513698630137,109.53,0.3356164383561644
0.7,0.5,0.76172228869181,0.2070707740060441,0.6089499469579184,0.6806039488966318,605,0.2490909090909091,150.70000000000002,0.6809917355371901
0.7,0.6,0.7617236591987743,0.20177325973053814,0.5893843019927935,0.6806039488966318,453,0.33532008830022075,151.9,0.6490066225165563
0.7,0.7,0.7617236591987743,0.199017872039328,0.5809471622389537,0.6806039488966318,347,0.39706051873198855,137.78000000000003,0.5850144092219021
0.7,0.8,0.7617236591987743,0.19790650787741518,0.5783277659117783,0.6806039488966318,289,0.5087543252595156,147.03,0.5190311418685121
0.7,0.9,0.7617236591987743,0.19784342082156167,0.5788172180519288,0.6806039488966318,272,0.510625,138.89,0.45955882352941174
0.7,1.0,0.7617236591987743,0.19843899320587813,0.5809774647687705,0.6806039488966318,284,0.46919014084507044,133.25,0.4225352112676056
0.7,1.1,0.7617236591987743,0.19943911248296728,0.584013162071109,0.6806039488966318,321,0.4599376947040498,147.64,0.40186915887850466
0.7,1.2,0.7617236591987743,0.20067793306039913,0.5874721989762334,0.6806039488966318,353,0.4185835694050991,147.76,0.38526912181303113
0.7,1.3,0.7617236591987743,0.2020471225285751,0.5910933907519316,0.6806039488966318,394,0.36540609137055846,143.97000000000003,0.36548223350253806
0.7,1.5,0.7617236591987743,0.20491864483207833,0.5982804551369868,0.6806039488966318,458,0.3077729257641922,140.96,0.3537117903930131
0.7,1.7,0.7617236591987743,0.2077383144334466,0.6049909970325876,0.6806039488966318,504,0.24809523809523812,125.04,0.3412698412698413
0.7,2.0,0.7617236591987743,0.2116214125956521,0.6138621770825858,0.6806039488966318,537,0.22424581005586589,120.41999999999999,0.33891992551210426
0.7,2.5,0.7617236591987743,0.2170072014356986,0.6256839558433437,0.6806039488966318,567,0.20202821869488535,114.55,0.3386243386243386
0.7,3.0,0.7617236591987743,0.22121470603014903,0.634647756364254,0.6806039488966318,587,0.1879045996592845,110.3,0.3373083475298126
0.75,0.5,0.761561939376995,0.2079983953495988,0.6114754926380663,0.6806039488966318,597,0.2531490787269682,151.13,0.6767169179229481
0.75,0.6,0.7615633098839593,0.20245648335342495,0.5912276842727759,0.6806039488966318,458,0.3207423580786026,146.89999999999998,0.6419213973799127
0.75,0.7,0.7615633098839593,0.19954454335807106,0.5823396546809628,0.6806039488966318,367,0.39787465940054506,146.02000000000004,0.5885558583106267
0.75,0.8,0.7615633098839593,0.19832878464736825,0.5794230331958476,0.6806039488966318,318,0.4734591194968554,150.56,0.5220125786163522
0.75,0.9,0.7615633098839593,0.1981927124187389,0.5797051343504382,0.6806039488966318,284,0.5014788732394366,142.42,0.46830985915492956
0.75,1.0,0.7615633098839593,0.19873493482876764,0.5817143706203479,0.6806039488966318,295,0.4694915254237288,138.5,0.43050847457627117
0.75,1.1,0.7615633098839593,0.19969451287235435,0.584636280714917,0.6806039488966318,333,0.4445945945945946,148.05,0.40540540540540543
0.75,1.2,0.7615633098839593,0.20090151622925748,0.5880071980415276,0.6806039488966318,362,0.40107734806629836,145.19,0.3839779005524862
0.75,1.3,0.7615633098839593,0.20224507618561932,0.5915586013826217,0.6806039488966318,396,0.3608585858585858,142.89999999999998,0.3712121212121212
0.75,1.5,0.7615633098839593,0.20507789057651515,0.5986431957236467,0.6806039488966318,457,0.3145733041575492,143.76,0.35667396061269147
0.75,1.7,0.7615633098839593,0.20786981101997445,0.6052831435693417,0.6806039488966318,501,0.25415169660678644,127.33,0.34331337325349304
0.75,2.0,0.7615633098839593,0.21172369229360216,0.6140831753300204,0.6806039488966318,538,0.22197026022304836,119.42000000000002,0.3382899628252788
