canonical_match_id,golgg_match_id,result_source_match_id,mapping_confidence,mapped_by,team_a_name,team_b_name,league,winner_side,start_time_normalized,status,market_open_p_a_novig,market_open_p_a_raw,market_open_avg_margin,market_open_books,market_open_earliest_at,market_open_latest_at,market_mid_p_a_novig,market_mid_p_a_raw,market_mid_avg_margin,market_mid_books,market_mid_earliest_at,market_mid_latest_at,market_close_p_a_novig,market_close_p_a_raw,market_close_avg_margin,market_close_books,market_close_earliest_at,market_close_latest_at,date,feature_cutoff_date,team1_id,team2_id,team1_name,team2_name,best_of,n_games,expected_games,imputed_rating_games,game_coverage_consistent,source_outcome_complete,outcome_source,y_team1,team1_history_matches,team2_history_matches,all_players_seen_before,historical_feature_proxy_eligible,exp039_original_prob_team1,exp039_swapped_prob_team1,exp039_symmetric_prob_team1,exp039_calibrated_prob_team1,exp039_parity_v2_prob_team1,mapping_unique,mapping_source_consistent,identity_resolved,canonical_a_is_golgg_team1,mapping_date_gap_days,mapping_date_eligible,market_quotes_strictly_prestart,source_outcome_resolved,y_team_a,source_y_team_a,canonical_outcome_consistent,canonical_outcome_conflict,mapping_eligible,historical_proxy_eligible,exp039_symmetric_prob_team_a,exp039_legacy_prob_team_a,exp039_parity_v2_prob_team_a,exp039_prob_team_a,exclusion_reasons
121197,82268,82268,1.0,auto-fuzzy,Golden Lions,Maze,LRS,team_a,2026-09-01T20:00:00+00:00,finished,0.5303577933257722,0.5791938767710337,0.0920988079078302,6.0,2026-08-26T12:55:49+00:00,2026-09-01T08:55:14+00:00,0.5271701794824205,0.5754473556834722,0.09160223574964262,6.0,2026-08-28T16:55:40+00:00,2026-09-01T10:55:13+00:00,0.5276105225109387,0.5755812936910095,0.09089538189843482,6.0,2026-08-30T20:55:24+00:00,2026-09-01T14:55:37+00:00,2026-09-01,2026-08-31,3037,3039,Golden Lions,Maze Gaming,5,4,4.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.572734880110479,0.46661739647472633,0.5530587418178763,0.5788868605271956,0.5593840561262526,True,True,True,True,0,True,True,True,1,1.0,True,False,True,True,0.5530587418178763,0.5788868605271956,0.5593840561262526,0.5593840561262526,
114550,80119,80119,0.97,auto-fuzzy,Estral E-Sports,Pain Academy,Riot LoL / Circuito Desafiante,team_a,2026-07-21T00:00:00+00:00,finished,0.6980785750509724,0.7576633892423366,0.08545528765570391,3.0,2026-07-20T20:55:03+00:00,2026-07-20T20:55:25+00:00,0.6980785750509724,0.7576633892423366,0.08545528765570391,3.0,2026-07-20T20:55:03+00:00,2026-07-20T20:55:25+00:00,0.6974970633414657,0.7558490891824224,0.08373099642034713,3.0,2026-07-20T22:55:03+00:00,2026-07-20T22:55:25+00:00,2026-07-20,2026-07-19,3064,3059,Estral Esports,paiN Gaming Academy,1,1,1.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.8017021505230919,0.26091338519167906,0.7703943826657065,0.8080576425275601,0.7951768670077042,True,True,True,True,1,True,True,True,1,1.0,True,False,True,True,0.7703943826657065,0.8080576425275601,0.7951768670077042,0.7951768670077042,
114575,80123,80123,1.0,auto-fuzzy,Team Solid,Ei Nerd eSports,Circuito Desafiante,team_b,2026-07-21T23:00:00+00:00,finished,0.35409541565320457,0.3847576766555679,0.08652070236225573,2.0,2026-07-20T20:55:16+00:00,2026-07-20T20:55:25+00:00,0.35409541565320457,0.3847576766555679,0.08652070236225573,2.0,2026-07-20T20:55:16+00:00,2026-07-20T20:55:25+00:00,0.35409541565320457,0.3847576766555679,0.08652070236225573,2.0,2026-07-20T22:55:15+00:00,2026-07-20T22:55:25+00:00,2026-07-21,2026-07-20,3056,3061,Ei Nerd Esports,Team Solid,1,1,1.0,0,True,True,golgg_winner_name,1.0,15,12,True,True,0.6187434834760881,0.4524310724178045,0.5831562055291418,0.6120378876756647,0.5929401474540205,True,True,True,False,0,True,True,True,0,0.0,True,False,True,True,0.4168437944708582,0.3879621123243353,0.40705985254597954,0.40705985254597954,
7,78862,78862,0.9828,auto-fuzzy,Anyone's Legend,EDward,LPL,team_a,2026-05-30T06:00:00+00:00,finished,0.8407332923721996,0.9125831083018409,0.08544473361279215,7.0,2026-05-28T23:20:25+00:00,2026-05-30T05:10:30+00:00,0.8366404224428063,0.9077718885373499,0.08505484048454025,7.0,2026-05-29T15:09:54+00:00,2026-05-30T05:10:30+00:00,0.8273207649722838,0.8979769628725194,0.08547102051523035,7.0,2026-05-29T22:59:59+00:00,2026-05-30T05:10:39+00:00,2026-05-30,2026-05-29,2848,2854,Anyone s Legend,EDward Gaming,5,3,3.0,0,True,True,golgg_winner_name,1.0,20,20,True,True,0.8604094310789948,0.17620829851589648,0.8421005662815492,0.8762503501783806,0.8671418232539989,True,True,True,True,0,True,True,True,1,1.0,True,False,True,True,0.8421005662815492,0.8762503501783806,0.8671418232539989,0.8671418232539989,
398,79092,79092,1.0,auto-fuzzy,Crusaders,Bubliki,Inygon / LPLOL,team_b,2026-06-02T18:00:00+00:00,finished,0.6163682864450128,0.6666666666666666,0.08160442600276618,1.0,2026-06-01T01:57:29+00:00,2026-06-01T01:57:29+00:00,0.7171052631578947,0.7751937984496123,0.08100419600312914,1.0,2026-06-01T20:55:03+00:00,2026-06-01T20:55:03+00:00,0.6963470319634703,0.7518796992481203,0.0797485517071368,1.0,2026-06-02T16:55:02+00:00,2026-06-02T16:55:02+00:00,2026-06-02,2026-06-01,2974,3088,Crusaders,Bubliki,5,4,4.0,0,True,True,golgg_winner_name,0.0,17,11,True,True,0.44432202344255295,0.5985189660799035,0.4229015286813247,0.432995327278375,0.4138018782967892,True,True,True,True,0,True,True,True,0,0.0,True,False,True,True,0.4229015286813247,0.432995327278375,0.4138018782967892,0.4138018782967892,
114532,80443,80443,1.0,auto-fuzzy,FURIA,LOS,CBLOL,team_b,2026-07-25T16:00:00+00:00,finished,0.5640862934015028,0.6135893238495628,0.08783639536403838,5.0,2026-07-20T20:55:04+00:00,2026-07-24T00:56:13+00:00,0.5640862934015028,0.6135893238495628,0.08783639536403838,5.0,2026-07-23T18:55:15+00:00,2026-07-24T10:56:23+00:00,0.5640862934015028,0.6135893238495628,0.08783639536403838,5.0,2026-07-24T20:55:04+00:00,2026-07-24T20:56:31+00:00,2026-07-25,2026-07-24,2889,2895,FURIA,Los Grandes,3,2,2.0,0,True,True,golgg_winner_name,0.0,20,20,True,True,0.5054513835414597,0.5307578814289691,0.4873467510562453,0.5055919581663345,0.4858255993027686,True,True,False,,0,True,True,True,0,1.0,False,False,False,False,0.5126532489437547,0.4944080418336655,0.5141744006972314,0.5141744006972314,identity_unresolved
114570,80189,80189,1.0,auto-fuzzy,JD Gaming,Anyone`s Legend,LPL,team_b,2026-07-23T09:00:00+00:00,finished,0.4514298582579003,0.4891643071782162,0.08385010083260011,5.0,2026-07-20T20:55:07+00:00,2026-07-23T00:55:42+00:00,0.5081701690018343,0.5517816652627896,0.08572284809541104,5.0,2026-07-23T02:55:10+00:00,2026-07-23T04:55:47+00:00,0.5105429284213263,0.5538214557108537,0.08481567253337077,5.0,2026-07-23T08:55:03+00:00,2026-07-23T08:55:48+00:00,2026-07-23,2026-07-22,2851,2848,JD Gaming,Anyone s Legend,3,3,3.0,0,True,True,golgg_winner_name,0.0,20,20,True,True,0.6145307304880628,0.44364236737842705,0.5854441815548179,0.6145445312177102,0.5954847865583432,True,True,True,True,0,True,True,True,0,0.0,True,False,True,True,0.5854441815548179,0.6145445312177102,0.5954847865583432,0.5954847865583432,
114530,80446,80446,1.0,auto-fuzzy,LOUD,paiN Gaming,CBLOL,team_a,2026-07-25T18:00:00+00:00,finished,0.6655161704241592,0.7236559309366537,0.08744326065559531,5.0,2026-07-20T20:55:03+00:00,2026-07-24T00:56:13+00:00,0.6607669768988627,0.7195446171067872,0.08901865006968537,5.0,2026-07-23T18:55:15+00:00,2026-07-24T10:56:23+00:00,0.6505613265399501,0.7085402153460829,0.0890487310676018,5.0,2026-07-24T20:55:04+00:00,2026-07-24T20:56:31+00:00,2026-07-25,2026-07-24,2892,2891,paiN Gaming,LOUD,3,3,3.0,0,True,True,golgg_winner_name,0.0,20,20,True,True,0.4303051597436347,0.6330146139487335,0.3986452728974506,0.4056174161804996,0.3868497299605785,True,True,True,False,0,True,True,True,1,1.0,True,False,True,True,0.6013547271025494,0.5943825838195004,0.6131502700394216,0.6131502700394216,
114528,80449,80449,1.0,auto-fuzzy,Fluxo W7M,LEVIATAN,CBLOL,team_a,2026-07-26T16:00:00+00:00,finished,0.7329286063139017,0.7969772309330236,0.08734426161249975,4.0,2026-07-20T20:55:04+00:00,2026-07-23T00:55:41+00:00,0.730658071502956,0.793827624633811,0.08642281930615697,4.0,2026-07-23T18:55:15+00:00,2026-07-23T22:55:37+00:00,0.7344788614624346,0.7985151246338109,0.08716194716810155,4.0,2026-07-24T20:55:04+00:00,2026-07-24T20:55:42+00:00,2026-07-26,2026-07-25,2890,2888,Leviatan,Fluxo W7M,3,2,2.0,0,True,True,golgg_winner_name,0.0,20,20,True,True,0.3734607319543369,0.6693470375276384,0.3520568472133493,0.35313605779158797,0.3354980727971052,True,True,True,False,0,True,True,True,1,1.0,True,False,True,True,0.6479431527866507,0.646863942208412,0.6645019272028948,0.6645019272028948,
114557,79991,79991,1.0,auto-fuzzy,Movistar KOI Fenix,LUA Gaming,LES,team_a,2026-07-23T15:00:00+00:00,finished,0.8984690618762476,0.9836277745421601,0.09478008369224449,3.0,2026-07-20T20:55:06+00:00,2026-07-23T04:56:08+00:00,0.9016269230040318,0.9836277745421601,0.09094504429225829,3.0,2026-07-23T04:55:07+00:00,2026-07-23T08:56:10+00:00,0.8974127566672695,0.9804549843905007,0.0925247934469627,3.0,2026-07-23T12:55:08+00:00,2026-07-23T14:55:15+00:00,2026-07-23,2026-07-22,2994,2995,LUA Gaming,Movistar KOI Fenix,3,2,2.0,0,True,True,golgg_winner_name,0.0,20,20,True,True,0.11702416741904177,0.9022485685123047,0.10738779945336852,0.09137423403136127,0.08521264472936908,True,True,True,False,0,True,True,True,1,1.0,True,False,True,True,0.8926122005466315,0.9086257659686388,0.9147873552706309,0.9147873552706309,
114569,80192,80192,1.0,auto-fuzzy,Bilibili Gaming,TT Gaming,LPL,team_a,2026-07-23T11:00:00+00:00,finished,0.8830001308661692,0.9582963307537249,0.08527075251033836,5.0,2026-07-20T20:55:07+00:00,2026-07-23T00:55:42+00:00,0.8723880369051349,0.9455715827348593,0.08397267439682046,5.0,2026-07-23T02:55:10+00:00,2026-07-23T06:55:58+00:00,0.8684720572318877,0.9420439348764054,0.08484082053043403,5.0,2026-07-23T10:55:03+00:00,2026-07-23T10:55:53+00:00,2026-07-23,2026-07-22,2857,2849,ThunderTalk Gaming,Bilibili Gaming,3,3,3.0,0,True,True,golgg_winner_name,0.0,20,20,False,False,0.18486149810922597,0.859963399940402,0.16244904908441196,0.14665271489464649,0.13728835959839258,True,True,False,,0,True,True,True,1,1.0,False,False,False,False,0.8375509509155881,0.8533472851053535,0.8627116404016074,0.8627116404016074,identity_unresolved
114568,80195,80195,1.0,auto-fuzzy,Anyone`s Legend,LGD Gaming,LPL,team_a,2026-07-24T07:00:00+00:00,finished,0.8307227717775972,0.9028596618258593,0.08706998757124736,6.0,2026-07-20T20:55:07+00:00,2026-07-23T18:56:17+00:00,0.798299652247387,0.8701937638234568,0.09016950643138473,6.0,2026-07-23T12:55:11+00:00,2026-07-23T20:55:48+00:00,0.7702811171456637,0.8370692399139843,0.08679823720395734,6.0,2026-07-23T20:56:11+00:00,2026-07-24T06:55:56+00:00,2026-07-24,2026-07-23,2858,2848,LGD Gaming,Anyone s Legend,3,2,2.0,0,True,True,golgg_winner_name,0.0,20,20,True,True,0.22635710037930282,0.8169343891420776,0.2047113556186126,0.19099649829840484,0.17935712822778693,True,True,True,False,0,True,True,True,1,1.0,True,False,True,True,0.7952886443813874,0.8090035017015952,0.8206428717722131,0.8206428717722131,
114536,80210,80210,1.0,auto-fuzzy,TOP Esports,ThunderTalk Gaming,TJ Sports LoL / LPL,team_a,2026-07-25T11:00:00+00:00,finished,0.807093755709756,0.8792653695202421,0.08947179653680334,5.0,2026-07-20T20:55:03+00:00,2026-07-24T00:56:13+00:00,0.807093755709756,0.8792653695202421,0.08947179653680334,5.0,2026-07-23T18:55:15+00:00,2026-07-24T08:56:21+00:00,0.7898944868003859,0.860851762691837,0.08989217853100655,5.0,2026-07-24T18:56:32+00:00,2026-07-24T20:55:42+00:00,2026-07-25,2026-07-24,2857,2852,ThunderTalk Gaming,Top Esports,3,3,3.0,0,True,True,golgg_winner_name,0.0,20,20,True,True,0.1551141307360388,0.8751308243023611,0.13999165321683885,0.1237132993904423,0.11562911532264841,True,True,True,False,0,True,True,True,1,1.0,True,False,True,True,0.8600083467831612,0.8762867006095577,0.8843708846773516,0.8843708846773516,
